person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
25,0,1,0.007764606828583051,3,3,0.15942028985507245,5,14.96,0.09,2.0,668,1,0
26,0,1,0.007708161227544454,2,3,0.15942028985507245,2,15.68,0.09,3.0,645,0,0
24,1,3,0.007821052429621651,4,3,0.15942028985507245,2,9.91,0.09,4.0,611,1,0
22,0,0,0.007394929850352424,1,2,0.17101449275362318,5,6.92,0.1,4.0,652,0,0
25,0,0,0.007892374088076826,2,3,0.15942028985507245,2,7.9,0.09,4.0,684,0,0
22,1,0,0.007334591449242197,0,2,0.13043478260869565,1,7.29,0.08,4.0,622,1,0
24,1,4,0.007889176430875132,0,3,0.15942028985507245,1,11.49,0.09,2.0,695,1,0
23,0,1,0.007371990135644619,0,0,0.15942028985507245,0,7.66,0.1,4.0,607,0,0
22,1,0,0.008004570147284092,0,3,0.15942028985507245,1,7.42,0.09,3.0,623,0,0
26,1,0,0.007337928135017878,4,0,0.2753623188405797,0,11.01,0.16,3.0,593,0,0
22,1,3,0.007395764021796345,0,0,0.18260869565217389,5,6.92,0.11,4.0,573,0,0
22,0,3,0.007365872878389204,0,0,0.15942028985507245,4,11.11,0.1,3.0,572,1,0
22,0,1,0.008084928663048403,0,3,0.15942028985507245,4,12.98,0.09,3.0,697,1,0
24,1,4,0.008017499804664855,5,3,0.15942028985507245,1,7.14,0.09,3.0,680,0,0
26,1,1,0.0070157989290907,2,3,0.15942028985507245,4,16.45,0.1,4.0,617,0,1
26,1,0,0.007337650077869904,4,0,0.15942028985507245,2,11.01,0.1,3.0,657,1,0
25,1,1,0.008016248547498973,2,3,0.15942028985507245,2,8.59,0.09,4.0,671,0,0
23,1,4,0.008056983919677076,1,3,0.15942028985507245,1,12.53,0.09,4.0,681,1,0
23,0,1,0.00814860374993431,0,3,0.15942028985507245,5,9.91,0.09,3.0,647,1,0
22,1,3,0.007356696992506082,0,0,0.24057971014492752,5,11.11,0.14,4.0,653,1,0
22,1,1,0.007417591507912255,0,0,0.3333333333333333,1,7.29,0.2,3.0,661,0,0
25,1,1,0.007361006878299671,4,0,0.10144927536231883,1,13.43,0.07,3.0,641,1,0
26,0,0,0.007132721959813513,0,3,0.15942028985507245,3,14.59,0.1,3.0,663,0,1
22,0,3,0.00822520849420098,3,3,0.15942028985507245,5,10.75,0.09,3.0,569,1,0
26,0,4,0.007337511049295918,5,0,0.42028985507246375,5,10.37,0.25,2.0,719,0,0
25,1,3,0.0073794976786399,4,0,0.3333333333333333,4,11.01,0.2,2.0,659,0,0
25,0,3,0.008177521693323543,3,3,0.15942028985507245,0,10.65,0.09,2.0,658,0,0
22,1,0,0.008202685865215135,0,3,0.15942028985507245,1,14.27,0.09,2.0,631,1,0
23,0,4,0.007381722135823688,2,0,0.40289855072463765,0,10.0,0.24,2.0,529,1,0
22,0,1,0.008204771293824936,0,3,0.15942028985507245,1,8.9,0.09,3.0,627,1,0
25,1,1,0.008230908665734435,6,3,0.15942028985507245,2,11.01,0.09,3.0,536,1,0
24,0,1,0.00813762049258936,1,3,0.15942028985507245,0,6.03,0.09,4.0,666,1,0
22,1,0,0.008216032608317858,2,3,0.15942028985507245,1,6.62,0.09,2.0,569,1,0
24,1,3,0.007380609907231795,1,0,0.18840579710144925,4,5.42,0.11,4.0,604,1,0
23,1,0,0.008232994094344234,0,3,0.15942028985507245,1,10.99,0.09,2.0,624,1,0
22,1,3,0.00819823695084756,0,3,0.15942028985507245,0,6.99,0.09,3.0,666,0,0
21,1,0,0.007231015161622108,0,3,0.15942028985507245,5,15.99,0.1,4.0,640,0,1
26,1,3,0.008190868436426265,4,3,0.15942028985507245,3,5.42,0.09,4.0,632,0,0
22,0,3,0.008199627236587428,0,3,0.15942028985507245,1,9.25,0.09,3.0,576,0,0
22,1,1,0.007305256420131004,0,0,0.13478260869565215,0,8.88,0.09,2.0,576,1,0
24,1,3,0.00735725310680203,0,0,0.3333333333333333,3,5.42,0.2,2.0,611,0,0
21,1,3,0.007203348475398755,0,3,0.15942028985507245,0,14.84,0.1,4.0,568,0,1
26,0,4,0.00820880312247055,2,3,0.15942028985507245,2,7.14,0.09,4.0,547,1,0
21,0,3,0.00826135592343752,1,3,0.15942028985507245,1,10.99,0.09,3.0,588,1,0
22,1,0,0.008188504950668491,0,3,0.15942028985507245,0,7.51,0.09,3.0,594,0,0
22,1,4,0.007339179392183759,1,0,0.18840579710144925,4,9.25,0.12,3.0,661,1,0
26,1,2,0.007263686876508982,4,3,0.15942028985507245,3,16.49,0.1,2.0,671,0,1
25,1,0,0.007337789106443891,1,0,0.3333333333333333,1,11.01,0.2,2.0,593,0,0
21,0,3,0.008312518438664625,0,3,0.15942028985507245,3,11.01,0.09,4.0,600,0,0
23,0,0,0.008388567068635349,0,3,0.15942028985507245,1,7.49,0.09,4.0,669,0,0
25,1,3,0.007341959963663493,5,0,0.17681159420289852,4,12.61,0.11,3.0,612,1,0
24,1,4,0.007365038706945284,2,0,0.15942028985507245,4,6.17,0.1,2.0,660,0,0
25,0,1,0.008352836725120768,1,3,0.15942028985507245,2,10.74,0.09,2.0,686,1,0
25,0,0,0.007347104020901,1,0,0.13043478260869565,1,5.79,0.08,2.0,604,1,0
26,1,0,0.006387806860392789,0,0,0.6376811594202899,1,11.01,0.42,3.0,633,0,1
22,1,3,0.007340986763645585,0,0,0.3565217391304348,0,5.79,0.21,2.0,531,1,0
23,1,3,0.0073557237924881756,1,3,0.15942028985507245,0,11.48,0.1,4.0,690,0,1
24,0,0,0.00855609650028932,3,3,0.15942028985507245,5,7.9,0.09,3.0,668,0,0
25,1,1,0.008553733014531545,7,3,0.15942028985507245,4,8.0,0.09,3.0,651,1,0
22,0,3,0.008735999475028105,2,3,0.15942028985507245,4,6.92,0.08,4.0,591,0,0
25,0,3,0.008679692902563494,4,3,0.15942028985507245,3,12.18,0.09,4.0,577,1,0
21,0,3,0.007348494306640868,1,0,0.42028985507246375,3,6.54,0.25,4.0,648,0,0
23,1,1,0.0073974323646841846,0,0,0.4275362318840579,5,15.95,0.25,3.0,591,1,0
22,1,3,0.007432050479606872,0,2,0.2869565217391304,3,11.01,0.17,4.0,640,0,0
24,0,4,0.008748373018112921,2,3,0.15942028985507245,5,12.87,0.08,2.0,662,1,0
25,1,3,0.0074120303649527885,1,2,0.2753623188405797,3,11.01,0.16,3.0,570,1,0
22,0,1,0.007839265172813909,1,3,0.15942028985507245,1,11.97,0.09,2.0,663,0,1
22,1,1,0.007372407221366579,0,0,0.2753623188405797,5,10.36,0.16,3.0,671,0,0
22,1,4,0.007378524478621994,0,0,0.21739130434782605,4,11.12,0.13,3.0,679,1,0
25,1,0,0.00895802810768486,3,3,0.15942028985507245,3,11.11,0.08,2.0,624,1,0
24,1,1,0.008906170449587823,5,3,0.15942028985507245,0,7.9,0.08,3.0,677,0,0
24,1,1,0.007354472535322296,0,0,0.7101449275362319,1,15.58,0.41,3.0,668,0,0
23,1,0,0.009035327994821464,0,3,0.15942028985507245,1,8.94,0.08,3.0,494,1,0
23,0,4,0.009031852280471797,0,3,0.15942028985507245,0,11.01,0.08,2.0,630,1,0
22,0,3,0.0073188812203817,0,0,0.3565217391304348,1,7.88,0.21,3.0,586,1,0
25,1,1,0.0073272229348209025,3,0,0.05797101449275363,4,13.61,0.04,3.0,676,0,0
22,0,4,0.009023093480310634,0,3,0.15942028985507245,1,11.49,0.08,4.0,536,1,0
22,1,1,0.00736184104974359,1,2,0.14782608695652172,1,11.86,0.09,2.0,602,1,0
22,1,1,0.009011832165817713,1,3,0.15942028985507245,3,11.99,0.08,3.0,661,1,0
23,0,3,0.00798232557544622,5,3,0.15942028985507245,0,15.62,0.09,4.0,643,0,1
24,0,3,0.007350301678102694,1,0,0.10144927536231883,3,11.01,0.07,2.0,635,0,0
24,1,3,0.008047669005219967,3,3,0.15942028985507245,2,10.99,0.09,2.0,576,0,1
21,1,4,0.009008356451468046,0,3,0.15942028985507245,3,11.01,0.08,4.0,657,1,0
25,0,1,0.009023927651754556,4,3,0.15942028985507245,4,14.54,0.08,3.0,582,0,0
23,1,0,0.00804461037659226,3,3,0.15942028985507245,0,14.09,0.09,3.0,669,0,1
26,0,3,0.007350579735250667,6,2,0.03768115942028985,2,11.49,0.03,4.0,543,1,0
26,1,3,0.007347382078048973,2,0,0.2753623188405797,4,7.51,0.16,3.0,652,1,0
24,1,0,0.0073931224788905976,2,0,0.24637681159420288,2,7.14,0.15,2.0,610,1,0
25,0,0,0.007335981734982065,3,0,0.1246376811594203,2,13.61,0.08,2.0,634,1,0
24,1,1,0.009038247594875185,0,3,0.15942028985507245,3,7.51,0.08,3.0,616,0,0
25,0,0,0.0073778293357520605,6,0,0.10144927536231883,0,11.01,0.07,4.0,661,0,0
23,0,0,0.007377134192882127,0,2,0.028985507246376812,4,11.49,0.02,2.0,561,1,0
23,1,1,0.007355584763914189,0,0,0.21739130434782605,1,13.61,0.13,2.0,639,1,0
23,0,0,0.008019029118978708,0,3,0.15942028985507245,2,16.45,0.09,2.0,677,0,1
24,1,1,0.009086212452900595,2,3,0.15942028985507245,2,11.48,0.08,2.0,688,1,0
22,1,4,0.0073671241355550855,0,0,0.13043478260869565,1,7.51,0.08,2.0,641,1,0
23,1,1,0.009161704968575372,0,3,0.15942028985507245,3,11.01,0.08,3.0,535,1,0
26,1,3,0.007327779049116849,7,2,0.07971014492753624,3,7.51,0.05,2.0,660,1,0
25,1,3,0.009203830626493341,5,3,0.15942028985507245,1,11.01,0.08,4.0,646,1,0
23,1,0,0.006315929087641667,3,0,0.23188405797101447,4,7.14,0.16,3.0,607,0,1
22,0,0,0.00919840851210786,0,3,0.15942028985507245,1,11.01,0.08,4.0,586,1,0
23,1,0,0.007376995164308141,1,0,0.10144927536231883,4,11.86,0.07,3.0,637,1,0
25,1,1,0.007372268192792592,5,2,0.3333333333333333,5,13.98,0.2,2.0,669,1,0
21,1,1,0.00933813222896449,0,3,0.15942028985507245,1,10.25,0.08,4.0,539,1,0
25,0,3,0.009368579486667578,3,3,0.15942028985507245,5,11.01,0.08,3.0,554,1,0
22,1,1,0.0029935632550815647,3,3,0.19202898550724637,0,9.67,0.24,3.0,528,1,0
22,1,4,0.0074106400792129205,1,0,0.42028985507246375,1,10.25,0.24,3.0,590,1,0
23,0,1,0.0032528515455667543,1,3,0.19202898550724637,4,17.58,0.23,4.0,608,1,0
22,1,0,0.0033743625192311283,0,3,0.19202898550724637,1,5.79,0.22,2.0,603,0,0
22,1,1,0.0037427882402958756,0,3,0.19202898550724637,0,11.01,0.2,4.0,656,0,0
24,1,3,0.010748577112059534,0,3,0.19202898550724637,5,6.92,0.08,2.0,669,0,0
22,1,3,0.0073732413928105,0,0,0.2753623188405797,0,9.88,0.16,4.0,603,0,0
26,0,1,0.0015412707712165253,6,3,0.19130434782608693,3,9.99,0.37,4.0,678,0,1
23,0,4,0.003244787888275526,0,3,0.19130434782608693,4,7.9,0.23,2.0,634,1,0
25,1,0,0.0073286132205607705,3,0,0.13043478260869565,0,11.36,0.08,2.0,624,0,0
25,1,4,0.004505916082908856,3,3,0.19130434782608693,5,14.65,0.18,4.0,567,0,1
23,1,1,0.007372685278514552,0,0,0.5652173913043479,1,10.62,0.33,4.0,636,0,0
23,1,1,0.006399346232033686,3,3,0.19130434782608693,0,6.99,0.13,3.0,573,0,1
25,1,0,0.014854925073330623,4,3,0.19130434782608693,0,6.99,0.06,2.0,563,1,0
25,1,3,0.01504025016245489,1,3,0.19057971014492753,2,5.99,0.06,4.0,657,0,0
22,1,3,0.007376439050012194,0,0,0.05797101449275363,1,7.51,0.04,4.0,656,0,0
22,0,4,0.004159734933681981,0,3,0.1891304347826087,1,6.54,0.19,4.0,673,0,1
22,1,4,0.0007360172706855749,0,3,0.18840579710144925,2,12.21,0.53,2.0,652,0,1
25,0,1,0.007371155964200699,1,0,0.5072463768115942,0,7.88,0.29,2.0,668,1,0
22,0,4,0.0073151274488840595,0,2,0.15942028985507245,5,14.22,0.1,2.0,669,1,0
22,1,3,0.0015635153430543969,0,3,0.18840579710144925,1,8.94,0.36,4.0,659,0,1
21,1,1,0.001587706314928082,0,3,0.18840579710144925,1,7.51,0.36,2.0,689,0,1
21,1,3,0.001853946034112607,0,3,0.18840579710144925,0,10.62,0.33,2.0,640,0,1
22,1,3,0.0020206412943226575,1,3,0.18840579710144925,2,10.65,0.31,2.0,541,0,1
25,0,1,0.007371573049922659,3,0,0.15942028985507245,4,6.76,0.1,3.0,600,1,0
23,1,4,0.0020075726083679073,0,3,0.18840579710144925,4,7.88,0.31,4.0,533,0,1
21,0,3,0.0020591522093169725,2,3,0.18840579710144925,2,11.14,0.31,4.0,648,0,1
22,1,0,0.007350579735250667,0,0,0.16666666666666666,4,7.88,0.1,2.0,615,1,0
23,1,3,0.0021328373535299218,2,3,0.18840579710144925,1,7.66,0.3,4.0,632,0,1
21,0,0,0.0022467017556250263,0,3,0.18840579710144925,2,14.35,0.29,2.0,702,0,1
25,0,3,0.00221583741219998,0,3,0.18840579710144925,5,16.82,0.29,3.0,653,0,1
24,1,4,0.007330976706318543,0,2,0.5942028985507246,5,10.62,0.35,4.0,694,0,0
23,1,3,0.002630698676976285,2,3,0.18840579710144925,5,6.62,0.26,2.0,531,0,1
21,1,0,0.0026693486205445864,0,3,0.18840579710144925,1,13.98,0.26,3.0,675,0,1
26,1,3,0.002829509537777262,5,3,0.18840579710144925,2,8.0,0.25,4.0,622,0,1
22,0,1,0.0027829349654917178,1,3,0.18840579710144925,0,10.38,0.25,3.0,649,0,1
24,0,0,0.002787800965581252,3,3,0.18840579710144925,0,10.62,0.25,3.0,649,0,1
25,1,1,0.002825199651983674,0,3,0.18840579710144925,2,9.91,0.25,4.0,680,0,1
25,1,3,0.002873720624305031,0,3,0.18840579710144925,5,11.01,0.24,3.0,653,0,1
23,0,1,0.007344740535143227,0,0,0.18840579710144925,5,13.48,0.12,2.0,688,0,0
26,1,0,0.0028218629662079935,1,3,0.18840579710144925,3,7.51,0.25,4.0,663,0,1
23,1,0,0.006383496974599202,0,0,0.043478260869565216,3,19.13,0.04,3.0,534,0,1
23,0,3,0.007338345220739839,1,0,0.24637681159420288,4,11.14,0.15,2.0,635,1,0
26,1,3,0.007389368707392957,4,0,0.2753623188405797,1,7.74,0.16,2.0,644,1,0
25,0,3,0.0028153286232306188,2,3,0.18840579710144925,0,12.49,0.25,4.0,517,0,1
22,0,0,0.007329586420578677,0,0,0.05797101449275363,4,12.18,0.04,4.0,625,1,0
23,0,0,0.007398405564702091,3,0,0.24637681159420288,4,11.01,0.15,2.0,527,1,0
25,0,3,0.0029878630835481097,1,3,0.18840579710144925,3,11.01,0.24,2.0,575,1,0
22,1,1,0.0030019049695207663,2,3,0.18840579710144925,5,12.42,0.24,2.0,624,0,0
26,1,1,0.0030495917703982035,5,3,0.18840579710144925,4,12.99,0.23,3.0,663,0,0
24,1,0,0.0030199786841390366,1,3,0.18840579710144925,4,15.62,0.24,2.0,564,0,1
22,0,1,0.007354472535322296,1,0,0.043478260869565216,4,12.18,0.03,3.0,602,0,0
23,0,0,0.007401603221903785,0,2,0.13043478260869565,5,8.94,0.08,3.0,637,1,0
22,1,0,0.00738589299304329,2,2,0.15942028985507245,1,8.94,0.1,2.0,651,1,0
26,1,1,0.007384224650155449,4,0,0.13043478260869565,1,7.4,0.08,2.0,704,0,0
24,1,3,0.006314677830475787,1,0,0.42028985507246375,1,15.31,0.28,2.0,651,0,1
25,1,1,0.003024149541358638,6,3,0.18840579710144925,5,16.45,0.24,2.0,507,0,1
22,0,4,0.003205164744689317,1,3,0.18840579710144925,0,11.86,0.23,2.0,656,1,0
21,0,4,0.0032250458307694152,1,3,0.18840579710144925,1,12.69,0.22,2.0,607,1,0
22,0,1,0.007336676877851998,0,0,0.28985507246376807,5,14.26,0.17,2.0,676,1,0
22,0,0,0.009522762175218824,0,3,0.15942028985507245,4,11.49,0.08,2.0,583,1,0
26,1,4,0.009536108918321547,5,3,0.15942028985507245,2,13.23,0.08,2.0,711,1,0
23,0,4,0.009607013491054764,0,3,0.15942028985507245,0,13.22,0.08,4.0,591,1,0
25,1,3,0.008607954158386357,4,3,0.15942028985507245,5,11.28,0.09,2.0,620,0,1
24,0,4,0.00882247524804783,2,3,0.15942028985507245,3,15.05,0.08,4.0,622,0,1
23,1,3,0.009885209667602144,5,3,0.15942028985507245,1,15.23,0.08,3.0,620,1,0
23,0,1,0.009881038810382544,0,3,0.15942028985507245,1,11.99,0.08,2.0,627,1,0
26,1,1,0.00985128669554939,3,3,0.15942028985507245,1,16.49,0.08,2.0,694,0,0
25,0,3,0.008858066562988426,1,3,0.15942028985507245,5,15.23,0.08,3.0,610,0,1
23,0,3,0.00635833280270761,1,0,0.42028985507246375,4,12.18,0.28,3.0,521,0,1
24,0,1,0.007376021964290233,0,0,0.3333333333333333,2,11.01,0.2,3.0,634,0,0
22,0,0,0.007405078936253454,2,0,0.3043478260869565,0,8.94,0.18,4.0,657,1,0
25,0,4,0.009925666982632274,4,3,0.15942028985507245,1,13.06,0.08,3.0,615,1,0
24,0,0,0.009888685381951812,2,3,0.15942028985507245,3,11.01,0.08,2.0,677,0,0
24,1,3,0.008861959363060053,2,3,0.15942028985507245,0,16.0,0.08,4.0,607,0,1
23,1,4,0.009856013667064938,0,3,0.15942028985507245,1,9.63,0.08,3.0,578,1,0
25,0,0,0.009859350352840619,2,3,0.15942028985507245,0,12.87,0.08,4.0,525,0,0
21,1,0,0.009883958410436265,0,3,0.15942028985507245,4,7.68,0.08,3.0,617,1,0
22,0,0,0.0073055344772789774,1,0,0.5652173913043479,1,11.48,0.33,2.0,672,1,0
22,1,4,0.00988034366751261,0,3,0.15942028985507245,1,16.2,0.08,4.0,688,1,0
22,1,1,0.010030911613140204,0,3,0.15942028985507245,1,9.99,0.07,4.0,661,0,0
25,0,1,0.006352771659748142,5,0,0.14637681159420288,3,14.11,0.1,4.0,662,0,1
26,0,0,0.010134487900760292,1,3,0.15942028985507245,3,7.29,0.07,4.0,681,0,0
24,0,1,0.010343308818888312,2,3,0.15942028985507245,0,6.99,0.07,3.0,563,1,0
24,0,0,0.007410779107786907,6,0,0.07246376811594203,1,13.47,0.05,2.0,623,1,0
26,0,1,0.009403892744460199,5,3,0.15942028985507245,4,11.12,0.08,3.0,646,0,1
26,0,1,0.0063791870888056145,1,0,0.3333333333333333,3,18.84,0.22,3.0,688,0,1
22,1,1,0.010396695791299204,0,3,0.15942028985507245,1,19.13,0.07,3.0,610,0,0
24,0,3,0.007369209564164885,3,0,0.34782608695652173,5,9.32,0.2,2.0,453,1,0
25,0,4,0.010417550077397208,1,3,0.15942028985507245,5,8.0,0.07,3.0,646,0,0
22,0,1,0.010552685851312279,0,3,0.15942028985507245,5,7.49,0.07,4.0,617,1,0
22,1,1,0.0063438738310129935,0,0,0.4492753623188405,3,14.74,0.3,3.0,657,0,1
23,1,0,0.010555327394218024,2,3,0.15942028985507245,3,7.88,0.07,2.0,624,1,0
26,0,0,0.009612991719736192,3,3,0.15942028985507245,4,15.21,0.08,2.0,638,0,1
22,0,1,0.010633322424224562,2,3,0.15942028985507245,0,10.65,0.07,4.0,633,1,0
22,1,3,0.007380192821509835,2,0,0.26956521739130435,4,16.32,0.16,3.0,598,1,0
22,0,0,0.010639439681479977,3,3,0.15942028985507245,4,12.99,0.07,3.0,627,1,0
26,1,0,0.010665159967667516,1,3,0.15942028985507245,4,9.32,0.07,3.0,566,1,0
24,0,1,0.010714098025710833,3,3,0.15942028985507245,2,13.06,0.07,2.0,664,1,0
26,0,1,0.010706451454141565,5,3,0.15942028985507245,4,8.49,0.07,4.0,578,0,0
21,1,1,0.0063488788596765145,0,0,0.42028985507246375,0,16.0,0.28,2.0,691,0,1
23,1,3,0.010670164996331036,1,3,0.15942028985507245,1,7.49,0.07,2.0,652,0,0
23,0,0,0.0073803318500838214,0,0,0.17391304347826086,4,11.01,0.11,4.0,600,1,0
22,1,3,0.00735808727824595,0,0,0.17101449275362318,1,8.0,0.11,2.0,683,0,0
26,0,4,0.007327918077690836,4,0,0.42028985507246375,2,16.0,0.25,3.0,653,0,0
25,1,0,0.01073022534029329,0,3,0.15942028985507245,1,9.25,0.07,4.0,649,1,0
26,1,3,0.010750523512095348,6,3,0.15942028985507245,3,6.17,0.07,4.0,670,1,0
24,1,4,0.007365316764093258,2,0,0.15942028985507245,2,9.63,0.1,3.0,646,0,0
24,0,3,0.007344879563717214,0,0,0.3159420289855072,4,12.53,0.19,2.0,664,1,0
23,1,0,0.010733701054642957,0,3,0.15942028985507245,1,11.49,0.07,4.0,702,1,0
22,0,3,0.010704644082679737,0,3,0.15942028985507245,1,11.89,0.07,2.0,676,1,0
22,0,3,0.0073789415643439535,3,0,0.10144927536231883,1,10.95,0.07,4.0,623,1,0
23,1,4,0.007338067163591864,0,0,0.23478260869565215,5,11.26,0.14,3.0,650,1,0
26,0,4,0.007369904707034818,5,2,0.2753623188405797,2,13.47,0.16,2.0,644,1,0
23,1,4,0.007349189449510801,1,2,0.281159420289855,3,9.63,0.17,4.0,655,1,0
24,1,3,0.007353360306730401,2,0,0.014492753623188404,5,14.42,0.02,3.0,654,0,0
22,1,1,0.010901091457722941,0,3,0.15942028985507245,3,11.01,0.07,4.0,610,0,0
23,0,0,0.009893551382041347,0,3,0.15942028985507245,1,14.42,0.08,3.0,565,0,1
24,1,1,0.007353221278156415,3,1,0.13043478260869565,2,7.68,0.08,3.0,665,1,0
25,1,4,0.007361145906873657,0,0,0.20289855072463767,4,13.8,0.12,4.0,650,0,0
24,0,4,0.006322324402045055,3,0,0.20289855072463767,1,16.33,0.14,2.0,632,0,1
26,1,3,0.009995598355347583,3,3,0.15942028985507245,5,13.49,0.08,2.0,519,0,1
23,1,1,0.007358643392541896,0,2,0.3913043478260869,5,10.33,0.23,2.0,647,1,0
21,1,0,0.011040120031709639,0,3,0.15942028985507245,1,5.42,0.07,4.0,585,0,0
24,1,0,0.011028719688642729,0,3,0.15942028985507245,1,7.66,0.07,3.0,627,1,0
25,1,0,0.006367230631442759,1,0,0.20289855072463767,4,10.08,0.14,2.0,547,0,1
21,1,3,0.006403239032105313,0,0,0.20289855072463767,5,12.92,0.14,4.0,645,0,1
25,1,3,0.011013982659800138,0,3,0.15942028985507245,5,11.86,0.07,3.0,691,0,0
22,1,4,0.007404383793383519,0,2,0.4492753623188405,5,9.45,0.26,4.0,661,0,0
23,0,0,0.011224749977963971,1,3,0.15942028985507245,3,12.53,0.07,4.0,543,1,0
26,1,1,0.007368653449868938,5,0,0.36231884057971014,3,11.97,0.21,3.0,616,0,0
23,1,3,0.011286478664814066,3,3,0.15942028985507245,4,14.96,0.07,4.0,620,0,0
22,0,1,0.007365594821241231,0,2,0.42028985507246375,3,8.63,0.25,2.0,566,1,0
23,0,0,0.008707220560212859,1,3,0.15942028985507245,3,10.99,0.08,4.0,620,0,1
24,1,3,0.007411474250656842,5,0,0.24637681159420288,4,11.01,0.15,3.0,628,0,0
21,0,3,0.006358193774133623,0,0,0.15942028985507245,3,12.61,0.11,3.0,637,0,1
25,0,4,0.007366428992685151,2,0,0.17101449275362318,1,8.32,0.1,3.0,639,1,0
26,1,3,0.007332645049206384,3,0,0.5652173913043479,4,13.3,0.33,3.0,623,1,0
23,0,0,0.01133847535148509,3,3,0.15942028985507245,1,5.79,0.07,3.0,614,1,0
25,0,4,0.01144371998199302,6,3,0.15942028985507245,3,9.99,0.07,4.0,588,1,0
26,0,0,0.011477086839749828,3,3,0.15942028985507245,3,7.88,0.07,2.0,659,1,0
23,0,0,0.011541874155227628,0,3,0.15942028985507245,5,12.42,0.07,3.0,614,1,0
24,0,3,0.007368236364146978,1,0,0.14492753623188404,2,11.01,0.09,3.0,572,1,0
22,1,3,0.007352109049564522,0,0,0.1289855072463768,4,11.01,0.08,2.0,644,0,0
23,0,0,0.011564257755639486,1,3,0.15942028985507245,4,6.03,0.07,4.0,692,1,0
23,0,1,0.01151949055481577,3,3,0.15942028985507245,5,6.99,0.07,4.0,600,1,0
23,0,3,0.00747890310904039,2,0,0.06376811594202898,1,5.99,0.04,2.0,663,0,0
23,0,1,0.010529885165178459,3,3,0.15942028985507245,0,16.02,0.07,2.0,658,0,1
22,1,0,0.00739089802170681,0,0,0.16666666666666666,0,11.01,0.1,4.0,666,1,0
25,1,4,0.0073297254491526635,2,2,0.2753623188405797,5,7.29,0.16,3.0,737,0,0
23,1,3,0.011485706611337002,0,3,0.15942028985507245,4,13.98,0.07,2.0,477,1,0
23,0,0,0.011550493926814804,1,3,0.15942028985507245,3,11.48,0.07,2.0,687,0,0
24,0,3,0.007359755621133789,2,2,0.2753623188405797,3,11.12,0.16,2.0,582,1,0
22,1,3,0.00734543567801316,0,0,0.3913043478260869,1,15.58,0.23,4.0,653,1,0
23,0,1,0.012001363592253662,0,3,0.15942028985507245,3,9.99,0.06,2.0,639,1,0
22,1,3,0.007337650077869904,0,0,0.19420289855072462,5,11.01,0.12,2.0,614,1,0
25,0,4,0.012015127421078346,3,3,0.15942028985507245,4,9.63,0.06,4.0,654,0,0
23,1,4,0.007401325164755812,0,0,0.4492753623188405,4,11.83,0.26,2.0,550,1,0
22,1,3,0.007382000192971661,0,2,0.13043478260869565,5,14.26,0.08,4.0,562,1,0
22,0,4,0.012390226513694454,0,3,0.15942028985507245,1,11.01,0.06,2.0,672,0,0
26,0,3,0.007427184479517337,3,0,0.13043478260869565,4,9.32,0.08,2.0,656,0,0
22,0,0,0.006329414859318377,0,0,0.24637681159420288,5,14.11,0.17,3.0,619,0,1
25,1,3,0.012351159484404193,1,3,0.15942028985507245,5,8.0,0.06,4.0,661,1,0
24,1,3,0.012446672114733054,4,3,0.15942028985507245,2,10.59,0.06,3.0,458,1,0
22,0,0,0.007310261448794526,0,0,0.3333333333333333,1,7.37,0.2,2.0,678,1,0
22,1,4,0.006317458401955521,1,0,0.3043478260869565,0,15.68,0.21,4.0,593,0,1
23,1,1,0.012497556572812185,4,3,0.15942028985507245,3,12.21,0.06,2.0,661,1,0
25,1,3,0.012686774462008079,1,3,0.15942028985507245,3,11.01,0.06,3.0,544,1,0
23,1,0,0.007374214592828407,1,0,0.15942028985507245,4,11.01,0.1,3.0,622,1,0
22,1,1,0.007367263164129072,2,0,0.05797101449275363,1,12.53,0.04,2.0,667,0,0
26,0,0,0.007346825963753027,5,0,0.13043478260869565,1,9.32,0.08,2.0,648,1,0
25,1,3,0.012735712520051398,1,3,0.15942028985507245,4,9.91,0.06,2.0,548,1,0
26,1,1,0.012738632120105118,1,3,0.15942028985507245,2,7.88,0.06,3.0,630,1,0
23,1,3,0.0073942347074824905,1,0,0.043478260869565216,1,11.91,0.03,2.0,676,1,0
26,0,0,0.0073889516216709954,7,2,0.3043478260869565,2,13.87,0.18,4.0,676,0,0
23,1,0,0.013093572069493156,0,3,0.15942028985507245,1,11.01,0.06,2.0,623,1,0
23,1,3,0.013053948925906948,2,3,0.15942028985507245,5,6.99,0.06,3.0,673,0,0
21,0,3,0.007418981793652123,0,0,0.043478260869565216,4,5.99,0.03,2.0,537,0,0
25,1,4,0.013018357610966352,4,3,0.15942028985507245,5,8.94,0.06,2.0,579,1,0
23,1,1,0.007337650077869904,0,2,0.42028985507246375,4,9.63,0.25,4.0,628,0,0
24,1,3,0.013190614014135871,3,3,0.15942028985507245,3,6.03,0.06,3.0,561,1,0
24,0,1,0.00741912082222611,0,2,0.014492753623188404,4,5.42,0.02,2.0,607,1,0
23,0,1,0.007409388822047041,3,0,0.3159420289855072,5,7.29,0.19,2.0,692,0,0
